id,cast_parsed
13673,"Jamie Lee Curtis,Elizabeth Franz,M. Emmet Walsh,Dan Aykroyd,Tim Allen"
60308,"Philip Seymour Hoffman,Robin Wright,Chris Pratt,Jonah Hill,Brad Pitt"
6950,"Cuba Gooding Jr.,Dustin Hoffman,Morgan Freeman,Kevin Spacey,Rene Russo"
225574,"Michelle Dockery,Julianne Moore,Scoot McNairy,Liam Neeson,Nate Parker"
13836,"Alexander Ludwig,AnnaSophia Robb,Chris Marquette,Dwayne Johnson,Carla Gugino"
752,"Natalie Portman,Hugo Weaving,Stephen Rea,Stephen Fry,John Hurt"
6038,"Aaron Taylor-Johnson,Aidan Gillen,Owen Wilson,Jackie Chan,Fann Wong"
9975,"Drew Barrymore,Dick Van Dyke,Will Ferrell,David Cross,Eugene Levy"
11451,"Michael Keaton,Breckin Meyer,Lindsay Lohan,Justin Long,Matt Dillon"
12103,"Skye McCole Bartusiak,Michael Douglas,Brittany Murphy,Sean Bean,Guy Torry"
60304,"Gemma Arterton,Famke Janssen,Jeremy Renner,Pihla Viitala,Derek Mears"
2251,"Erik Per Sullivan,Olivier Martinez,Zeljko Ivanek,Richard Gere,Diane Lane"
46529,"Timothy Olyphant,Callan McAuliffe,Teresa Palmer,Alex Pettyfer,Dianna Agron"
231,"Jeffrey Wright,George Clooney,Chris Cooper,Amanda Peet,Matt Damon"
300671,"James Badge Dale,Pablo Schreiber,John Krasinski,Toby Stephens,Max Martini"
228326,"Christina Applegate,Channing Tatum,Eugenio Derbez,Zoe Saldana,Diego Luna"
9754,"Virginia Madsen,Carly Schroeder,Harrison Ford,Jimmy Bennett,Paul Bettany"
66,"Clint Eastwood,Laura Linney,Gene Hackman,Scott Glenn,Ed Harris"
4421,"Daniel von Bargen,Viggo Mortensen,Anne Bancroft,Jason Beghe,Demi Moore"
2649,"Deborah Kara Unger,Michael Douglas,James Rebhorn,Spike Jonze,Sean Penn"
588,"Deborah Kara Unger,Radha Mitchell,Laurie Holden,Kim Coates,Sean Bean"
10393,"Brooke Langton,Orlando Jones,Keanu Reeves,Gene Hackman,Faizon Love"
71552,"Seann William Scott,Thomas Ian Nicholas,Alyson Hannigan,Chris Klein,Jason Biggs"
9631,"Samuel L. Jackson,Kevin Spacey,John Spencer,David Morse,Ron Rifkin"
216282,"Sarah Wayne Callies,Alycia Debnam-Carey,Richard Armitage,Nathan Kress,Matt Walsh"
306,"Héctor Elizondo,Timothy Carhart,Gilbert R. Hill,Judge Reinhold,Eddie Murphy"
928,"Robert Picardo,Zach Galligan,Robert Prosky,Phoebe Cates,John Glover"
205587,"Robert Downey Jr.,Vincent D'Onofrio,Robert Duvall,Jeremy Strong,Vera Farmiga"
6623,"Armin Mueller-Stahl,George Clooney,Nicole Kidman,Goran Visnjic,Marcel Iureș"
1577,"Thomas Kretschmann,Sophie Vavasseur,Sienna Guillory,Milla Jovovich,Oded Fehr"
9801,"Renée Zellweger,Jim Broadbent,Colin Firth,Gemma Jones,Hugh Grant"
2116,"Denzel Washington,John Billingsley,Sanaa Lathan,Eva Mendes,Dean Cain"
9624,"John C. McGinley,Michael Caine,Steven Seagal,R. Lee Ermey,Joan Chen"
14199,"Taylor Lautner,David Arquette,Kristin Davis,Taylor Dooley,Cayden Boyd"
1907,"Leonardo DiCaprio,Virginie Ledoyen,Guillaume Canet,Staffan Kihlbom,Tilda Swinton"
4599,"Hayden Panettiere,Spencer Breslin,John Corbett,Joan Cusack,Kate Hudson"
22832,"Randall Duk Kim,Naomie Harris,Rick Yune,Sung Kang,Rain"
10390,"John C. Reilly,Kevin Costner,Kelly Preston,J.K. Simmons,Jena Malone"
9879,"Robert Patrick,Armand Assante,Burt Reynolds,Ving Rhames,Demi Moore"
38579,"Christopher Mintz-Plasse,Steve Coogan,George Lopez,Owen Wilson,Emma Stone"
44603,"Bryce Dallas Howard,Cyndi Mayo Davis,Thierry Neuvic,George McLaren,Matt Damon"
11892,"Sandra Bullock,Agnes Bruckner,Ryan Gosling,Michael Pitt,Ben Chaplin"
9691,"Sylvester Stallone,Antonio Banderas,Anatoli Davydov,Julianne Moore,Muse Watson"
1248,"Gaspard Ulliel,Dominic West,Aaran Thomas,Rhys Ifans,Gong Li"
12220,"Michelle Pfeiffer,Colleen Rennison,Bruce Willis,Jake Sandvig,Rob Reiner"
72710,"Frances Fisher,Saoirse Ronan,William Hurt,Diane Kruger,Jake Abel"
10782,"Samuel L. Jackson,Giovanni Ribisi,Connie Nielsen,John Travolta,Tim Daly"
9573,"Anjelica Huston,Clint Eastwood,Wanda De Jesus,Jeff Daniels,Tina Lifford"
4959,"Armin Mueller-Stahl,Brían F. O'Byrne,Ulrich Thomsen,Naomi Watts,Clive Owen"
10061,"Cliff Robertson,Steve Buscemi,Kurt Russell,Stacy Keach,Pam Grier"
10386,"Christopher McDonald,Harry Connick Jr.,Jennifer Aniston,Eli Marienthal,Vin Diesel"
421,"Anjelica Huston,Cate Blanchett,Willem Dafoe,Owen Wilson,Bill Murray"
316152,"Matthew McConaughey,Gugu Mbatha-Raw,Mahershala Ali,Jacob Lofland,Keri Russell"
11615,"Kevin Spacey,Kate Winslet,Laura Linney,Gabriel Mann,Rhona Mitra"
13498,"Cedric the Entertainer,Christina Milian,Tommy Lee Jones,Paula Garcés,Monica Keena"
241554,"Joel Kinnaman,Boyd Holbrook,Bruce McGill,Liam Neeson,Ed Harris"
2252,"Armin Mueller-Stahl,Viggo Mortensen,Vincent Cassel,Sinéad Cusack,Naomi Watts"
11968,"Jessica Alba,Ashley Scott,Josh Brolin,Paul Walker,Scott Caan"
10047,"John Malkovich,Dustin Hoffman,Vincent Cassel,Milla Jovovich,Faye Dunaway"
38319,"Natalie Portman,Zooey Deschanel,Justin Theroux,Danny McBride,James Franco"
69668,"Marton Csokas,Daniel Craig,Rachel Weisz,Elias Koteas,Naomi Watts"
9770,"Dustin Hoffman,John Travolta,Robert Prosky,Mia Kirshner,Alan Alda"
11212,"Lara Flynn Boyle,Joe Pantoliano,Cynthia Nixon,Joe Mantegna,Brian Haley"
10533,"Edward Hardwicke,Robert Duvall,Robert Prosky,Gary Oldman,Demi Moore"
38363,"Bruce McGill,Brooke Smith,Naomi Watts,Ty Burrell,Sean Penn"
9923,"Keira Knightley,Mickey Rourke,Edgar Ramírez,Delroy Lindo,Mo'Nique"
11863,"Linda Fiorentino,Chazz Palminteri,Richard Crenna,Michael Biehn,David Caruso"
18501,"Michael C. Hall,Amber Valletta,Gerard Butler,Logan Lerman,Terry Crews"
109491,"Alden Ehrenreich,Alice Englert,Jeremy Irons,Viola Davis,Emmy Rossum"
9275,"Catherine Keener,Robin Williams,Edward Norton,Danny DeVito,Jon Stewart"
329833,"Penélope Cruz,Kristen Wiig,Will Ferrell,Owen Wilson,Ben Stiller"
12634,"Morgan Freeman,Willie Nelson,Owen Wilson,Gary Sinise,Sara Foster"
10416,"Linda Fiorentino,Garry Shandling,Annette Bening,John Goodman,Greg Kinnear"
47327,"William Fichtner,Nicolas Cage,David Morse,Billy Burke,Amber Heard"
15268,"Michael Clarke Duncan,Moon Bloodgood,Neal McDonough,Kristin Kreuk,Chris Klein"
10796,"James Morrison,Jason Statham,Delroy Lindo,Carla Gugino,Jet Li"
9548,"Priscilla Presley,Andrew Dice Clay,Lauren Holly,Wayne Newton,Morris Day"
18947,"Philip Seymour Hoffman,Emma Thompson,Tom Sturridge,Bill Nighy,Rhys Ifans"
1900,"Benicio del Toro,Russell G. Jones,Michael Douglas,Jacob Vargas,Tomás Milián"
89,"John Rhys-Davies,Denholm Elliott,Harrison Ford,Sean Connery,Alison Doody"
96724,"Aaron Taylor-Johnson,Matthew Macfadyen,Keira Knightley,Kelly Macdonald,Jude Law"
198184,"Ninja Yolandi Visser,Jose Pablo Cantillo,Sharlto Copley,Dev Patel"
9481,"Denzel Washington,Michael McGlone,Angelina Jolie,Michael Rooker,Queen Latifah"
4547,"Kristen Stewart,Forest Whitaker,Dwight Yoakam,Jodie Foster,Jared Leto"
6415,"George Clooney,Mark Wahlberg,Cliff Curtis,Spike Jonze,Ice Cube"
181283,"Paddy Considine,Joel Kinnaman,Noomi Rapace,Gary Oldman,Tom Hardy"
9896,"Cuba Gooding Jr.,Whoopi Goldberg,Breckin Meyer,Seth Green,Amy Smart"
167,"Mary McCormack,Alfre Woodard,Kevin Spacey,Jeff Bridges,Ajay Naidu"
11232,"Liev Schreiber,Natasha Lyonne,Breckin Meyer,Hugh Jackman,Meg Ryan"
1636,"Frances O'Connor,Elizabeth Hurley,Brendan Fraser,Paul Adelstein,Orlando Jones"
2148,"Gregory Hines,Lonette McKee,Richard Gere,Bob Hoskins,Diane Lane"
5176,"Christian Bale,Dallas Roberts,Russell Crowe,Logan Lerman,Peter Fonda"
260346,"Forest Whitaker,Famke Janssen,Dougray Scott,Maggie Grace,Liam Neeson"
1389,"George Clooney,Jennifer Lopez,Albert Brooks,Don Cheadle,Ving Rhames"
9894,"Matthew Broderick,George Segal,Leslie Mann,Jack Black,Jim Carrey"
8592,"Charlie Korsmo,Warren Beatty,Glenne Headly,Al Pacino,Madonna"
913,"Pierce Brosnan,Frankie Faison,Denis Leary,Ben Gazzara,Rene Russo"
11091,"Brittany Murphy,Drew Barrymore,Logan Lerman,Adam Garcia,Steve Zahn"
1368,"Sylvester Stallone,Richard Crenna,Brian Dennehy,Bill McKinney,Jack Starrett"
593,"Anatoliy Solonitsyn,Natalya Bondarchuk,Donatas Banionis,Nikolay Grinko,Jüri Järvet"
5393,"Sarah Michelle Gellar,Michael McShane,George Carlin,Lisa Kaplan,Andy Dick"
9095,"Michael Gambon,John Malkovich,Julia Roberts,Glenn Close,George Cole"
8874,"Dermot Mulroney,Rupert Everett,Julia Roberts,Cameron Diaz,Philip Bosco"
11467,"Catherine Zeta-Jones,Billy Crystal,Julia Roberts,John Cusack,Hank Azaria"
320,"Robin Williams,Martin Donovan,Maura Tierney,Hilary Swank,Al Pacino"
199,"Patrick Stewart,Jonathan Frakes,Michael Dorn,Brent Spiner,LeVar Burton"
20533,"Michael Fassbender,John Malkovich,Josh Brolin,Will Arnett,Megan Fox"
10684,"Lou Diamond Phillips,Denzel Washington,Michael Moriarty,Matt Damon,Meg Ryan"
1624,"Jennifer Tilly,Maura Tierney,Swoosie Kurtz,Jim Carrey,Cary Elwes"
325789,"Bryan Cranston,Benjamin Bratt,John Leguizamo,Diane Kruger,Daniel Mays"
113464,"Richard Roundtree,Jacqueline Bisset,Laurence Olivier,Toshirō Mifune,Ben Gazzara"
888,"Elizabeth Perkins,Kyle MacLachlan,Rosie O'Donnell,John Goodman,Rick Moranis"
82675,"Rade Serbedzija,Famke Janssen,Maggie Grace,Liam Neeson,Luke Grimes"
4256,"Pamela Anderson,Jenny McCarthy,Charlie Sheen,Simon Rex,Marny Eng"
1493,"William Shatner,Sandra Bullock,Benjamin Bratt,Candice Bergen,Michael Caine"
88751,"Jean Michel Paré,Josh Hutcherson,Brendan Fraser,Seth Meyers,Anita Briem"
11130,"Heather Matarazzo,John Rhys-Davies,Héctor Elizondo,Anne Hathaway,Julie Andrews"
9944,"Denzel Washington,William Atherton,Julia Roberts,John Lithgow,Sam Shepard"
10731,"Mary-Louise Parker,Anthony LaPaglia,Bradley Whitford,Tommy Lee Jones,Susan Sarandon"
7350,"Alfonso Freeman,Jack Nicholson,Morgan Freeman,Beverly Todd,Sean Hayes"
9869,"Patrick Bergin,Harrison Ford,Anne Archer,Thora Birch,James Fox"
4379,"Jennifer Lopez,Michael Vartan,Wanda Sykes,Adam Scott,Jane Fonda"
146233,"Jake Gyllenhaal,Hugh Jackman,Maria Bello,Melissa Leo,Paul Dano"
2034,"Denzel Washington,Tom Berenger,Harris Yulin,Scott Glenn,Ethan Hawke"
926,"Sigourney Weaver,Tony Shalhoub,Alan Rickman,Sam Rockwell,Tim Allen"
4248,"Marlon Wayans,James DeBello,Shawn Wayans,David Cross,Anna Faris"
64328,"Zach Galifianakis,John Krasinski,Emily Blunt,Jason Segel,Amy Adams"
36647,"Kris Kristofferson,N'Bushe Wright,Wesley Snipes,Stephen Dorff,Donal Logue"
7214,"Samuel L. Jackson,Robert Ri'chard,Channing Tatum,Rick Gonzalez,Rob Brown"
1537,"Samuel L. Jackson,Sydney Pollack,Toni Collette,Kim Staunton,Ben Affleck"
9360,"Jennifer Lopez,Owen Wilson,Eric Stoltz,Jon Voight,Ice Cube"
6282,"Izabella Miko,John Goodman,Piper Perabo,Adam Garcia,Tyra Banks"
508,"Keira Knightley,Heike Makatsch,Emma Thompson,Laura Linney,Hugh Grant"
9487,"Julia Louis-Dreyfus,Hayden Panettiere,Phyllis Diller,Kevin Spacey,Bonnie Hunt"
768,"Robbie Coltrane,Heather Graham,Ian Richardson,Johnny Depp,Ian Holm"
2636,"Sylvester Stallone,Sharon Stone,Eric Roberts,James Woods,Rod Steiger"
10478,"Kevin Costner,Cheech Marin,George Perez,Don Johnson,Rene Russo"
27983,"Lucille Ball,Henry Fonda,Van Johnson,Louise Troy,Tom Bosley"
9981,"Josh Hutcherson,Musetta Vander,Robert Duvall,Will Ferrell,Kate Walsh"
7453,"Zooey Deschanel,Martin Freeman,John Malkovich,Sam Rockwell,Yasiin Bey"
15045,"Shedrack Anderson III,Jermaine Williams,Alphonso McAuley,Keith Robinson,Kenan Thompson"
7737,"Milla Jovovich,Ali Larter,Oded Fehr,Iain Glen,Mike Epps"
232672,"Wendi McLendon-Covey,Drew Barrymore,Bella Thorne,Adam Sandler,Terry Crews"
17379,"Giancarlo Esposito,Timothy Hutton,Queen Latifah,Alicia Witt,LL Cool J"
8987,"David Strathairn,John C. Reilly,Benjamin Bratt,Meryl Streep,Kevin Bacon"
11359,"Richard Jenkins,Lindsay Crouse,Hal Scardino,Rishi Bhat,Litefoot"
82525,"Aaron Taylor-Johnson,Benicio del Toro,Taylor Kitsch,Blake Lively,Salma Hayek"
9759,"William H. Macy,Jason Statham,Jessica Biel,Kim Basinger,Chris Evans"
9486,"Tasha de Vasconcelos,Natalie Imbruglia,John Malkovich,Rowan Atkinson,Ben Miller"
9906,"Bruce Campbell,Paul Giamatti,Julia Roberts,Nicolas Cage,Meryl Streep"
841,"Kyle MacLachlan,Francesca Annis,Leonardo Cimino,Brad Dourif,José Ferrer"
4688,"Evan Rachel Wood,Martin Luther,Jim Sturgess,Joe Anderson,Dana Fuchs"
4148,"Leonardo DiCaprio,Michael Shannon,David Harbour,Kate Winslet,Kathryn Hahn"
2207,"Bruce Willis,David Morse,Jenna Stern,David Zayas,Yasiin Bey"
9381,"Charlotte Rampling,Mélanie Thierry,Lambert Wilson,Michelle Yeoh,Vin Diesel"
9625,"Keenen Ivory Wayans,Michelle Johnson,Steven Seagal,Bob Gunton,Brian Cox"
9304,"Andie MacDowell,Michael Keaton,Harris Yulin,Eugene Levy,Zack Duhame"
20856,"Robert Hoffman,Carter Jenkins,Doris Roberts,Austin Butler,Kevin Nealon"
5955,"Vanessa Redgrave,Jack Nicholson,Aaron Eckhart,Helen Mirren,Robin Wright"
9899,"Matthew Broderick,Eileen Essell,Will Ferrell,Uma Thurman,Gary Beach"
9826,"Catherine Zeta-Jones,Treat Williams,Kristy Swanson,James Remar,Billy Zane"
21355,"Robert Patrick,Penélope Cruz,Henry Thomas,Sam Shepard,Matt Damon"
10858,"Anthony Hopkins,Powers Boothe,Bob Hoskins,Joan Allen,Ed Harris"
11439,"Pierce Brosnan,Ewan McGregor,Tom Wilkinson,Kim Cattrall,Jon Bernthal"
9457,"Kevin J. O'Connor,Treat Williams,Famke Janssen,Anthony Heald,Una Damon"
12412,"Valentina Cervi,John Turturro,Michael Ealy,Laz Alonso,Derek Luke"
1494,"Chow Yun-fat,Qin Jun-Jie,Jay Chou,Gong Li,Liu Ye"
13184,"Nirattisai Kaljaruek,Shahkrit Yamnarm,Panward Hemmanee,Charlie Yeung,Nicolas Cage"
2185,"Patrick Warburton,Zooey Deschanel,Ben Foster,Rene Russo,Tim Allen"
6639,"Catalina Sandino Moreno,Héctor Elizondo,Benjamin Bratt,Javier Bardem,Unax Ugalde"
38153,"Donald Sutherland,Nicholas Turturro,Linda Hamilton,Charlie Sheen,Stephen Lang"
58233,"Gillian Anderson,Rowan Atkinson,Daniel Kaluuya,Rosamund Pike,Dominic West"
116977,"Christopher Lloyd,Charlie Sheen,Eva Longoria,Wayne Brady,Hilary Duff"
68734,"Bryan Cranston,Victor Garber,John Goodman,Ben Affleck,Alan Arkin"
5503,"Tommy Lee Jones,Joe Pantoliano,Julianne Moore,Harrison Ford,Sela Ward"
27573,"Jennifer Aniston,Siobhan Fallon,Gerard Butler,Joel Garland,Gio Perez"
819,"Robert De Niro,Jason Patric,Kevin Bacon,Ron Eldard,Brad Pitt"
1369,"Sylvester Stallone,Steven Berkoff,Richard Crenna,Charles Napier,Julia Nickson"
9623,"Joseph Gordon-Levitt,James Gandolfini,Alec Baldwin,Demi Moore,Anne Heche"
10895,"Marion Darlington,Walter Catlett,Frankie Darro,Don Brodie,Mel Blanc"
10935,"Kris Kristofferson,Christopher Walken,Isabelle Huppert,Sam Waterston,John Hurt"
834,"Kate Beckinsale,Scott Speedman,Derek Jacobi,Shane Brolly,Tony Curran"
228066,"Jessica Brown Findlay,Daniel Radcliffe,Charles Dance,James McAvoy,Andrew Scott"
711,"F. Murray Abraham,Sean Connery,Busta Rhymes,Anna Paquin,Rob Brown"
10468,"Elizabeth Perkins,Viggo Mortensen,Sandra Bullock,Dominic West,Alan Tudyk"
10027,"Morgan Freeman,Vincent Regan,Bob Hoskins,Dylan Brown,Jet Li"
11812,"Christina Applegate,Jason Bateman,Cameron Diaz,Selma Blair,Thomas Jane"
37233,"Jeanne Tripplehorn,Holly Hunter,Gene Hackman,Tom Cruise,Ed Harris"
37950,"Charlie Tahan,Augustus Prew,Donal Logue,Amanda Crew,Zac Efron"
27582,"Donald Sutherland,Jason Statham,Tony Goldwyn,Ben Foster,Mini Anden"
64688,"Channing Tatum,Ellie Kemper,Dave Franco,Brie Larson,Jonah Hill"
509,"Julia Roberts,Tim McInnerny,Rhys Ifans,Hugh Grant,Gina McKee"
7443,"Miranda Richardson,Imelda Staunton,Timothy Spall,Jane Horrocks,Mel Gibson"
5966,"Philip Seymour Hoffman,Jennifer Aniston,Debra Messing,Alec Baldwin,Ben Stiller"
11066,"David Alan Grier,Eddie Murphy,Robin Givens,Halle Berry,Grace Jones"
136795,"Melissa McCarthy,Michael Rapaport,Sandra Bullock,Demián Bichir,Taran Killam"
8095,"Elizabeth Taylor,Richard Burton,Roddy McDowall,Martin Landau,Rex Harrison"
87826,"Henry Winkler,Salma Hayek,Kevin James,Reggie Lee,Joe Rogan"
11560,"Morgan Freeman,Jim Caviezel,Amanda Peet,Ashley Judd,Adam Scott"
25189,"Barbra Streisand,Lauren Bacall,Jeff Bridges,George Segal,Mimi Rogers"
2637,"Debra Messing,Laura Linney,Richard Gere,Will Patton,Bob Tracey"
18480,"Sacha Baron Cohen,Gustaf Hammarsten,Clifford Bañagale,Richard Bey,Ron Paul"
709,"Timothy Dalton,Anthony Zerbe,Carey Lowell,Talisa Soto,Robert Davi"
49730,"Shiloh Fernandez,Amanda Seyfried,Gary Oldman,Billy Burke,Max Irons"
2749,"Charlize Theron,Kelsey Grammer,Robert De Niro,Edward Burns,Avery Brooks"
9607,"Samantha Mathis,John Leguizamo,Fisher Stevens,Dennis Hopper,Bob Hoskins"
1830,"Bridget Moynahan,Eamonn Walker,Nicolas Cage,Ethan Hawke,Jared Leto"
79,"Maggie Cheung,Zhang Ziyi,Donnie Yen,Tony Leung,Chiu-Wai,Jet Li"
54054,"Katherine Heigl,Sherri Shepherd,John Leguizamo,Daniel Sunjata,Jason O'Mara"
228967,"James Franco,Lizzy Caplan,Randall Park,Seth Rogen,Diana Bang"
46528,"Kate Bosworth,Geoffrey Rush,Danny Huston,Jang Dong,Ti Lu"
27936,"Jean-Pierre Marielle,André Dussollier,Dominique Pinon,Julie Ferrier,Dany Boon"
65,"Michael Shannon,Brittany Murphy,Kim Basinger,Mekhi Phifer,Eminem"
280391,"Mélissa Theuriau,Patrice Thibaud,Jamel Debbouze,Christian Hecq,Arié Elmaleh"
9476,"Shannyn Sossamon,Heath Ledger,Paul Bettany,Rufus Sewell,Laura Fraser"
10610,"John Rhys-Davies,Claire Forlani,Julian Sands,Jackie Chan,Lee Evans"
745,"Haley Joel Osment,Olivia Williams,Donnie Wahlberg,Toni Collette,Bruce Willis"
49527,"Sam Worthington,Elizabeth Banks,Edward Burns,Jamie Bell,Ed Harris"
73937,"Rashida Jones,Steve Martin,Owen Wilson,Jim Parsons,Jack Black"
1885,"Ralph Macchio,William Zabka,Chad McQueen,Martin Kove,Pat Morita"
168672,"Jennifer Lawrence,Christian Bale,Bradley Cooper,Jeremy Renner,Amy Adams"
18240,"Mary Steenburgen,Craig T. Nelson,Sandra Bullock,Ryan Reynolds,Betty White"
10398,"Tommy Lee Jones,Bruce Greenwood,Annabeth Gish,Benjamin Weir,Ashley Judd"
165,"Christopher Lloyd,Michael J. Fox,Elisabeth Shue,Lea Thompson,James Tolkan"
240832,"Scarlett Johansson,Julian Rhind-Tutt,Morgan Freeman,Choi Min-sik,Amr Waked"
216015,"Dakota Johnson,Eloise Mumford,Jennifer Ehle,Victor Rasuk,Jamie Dornan"
12279,"Sylvester Stallone,Antonio Banderas,Alexa PenaVega,Daryl Sabara,Carla Gugino"
1645,"Matthew McConaughey,Samuel L. Jackson,Sandra Bullock,Kevin Spacey,Oliver Platt"
11007,"Steve Martin,Piper Perabo,Bonnie Hunt,Tom Welling,Hilary Duff"
193756,"Taylor Kitsch,Mark Wahlberg,Emile Hirsch,Yousuf Azami,Ben Foster"
11287,"Geena Davis,Jon Lovitz,Lori Petty,Tom Hanks,Madonna"
259693,"Frances O'Connor,Lauren Esposito,Patrick Wilson,Madison Wolfe,Vera Farmiga"
37799,"Justin Timberlake,Jesse Eisenberg,Andrew Garfield,Max Minghella,Armie Hammer"
10184,"Jennifer Connelly,Jennifer Aniston,Drew Barrymore,Kevin Connolly,Ben Affleck"
4257,"Anthony Anderson,Bill Pullman,Craig Bierko,Regina Hall,Anna Faris"
4234,"Patrick Dempsey,David Arquette,Courteney Cox,Neve Campbell,Scott Foley"
196,"Christopher Lloyd,Mary Steenburgen,Thomas F. Wilson,Michael J. Fox,Lea Thompson"
257091,"Craig T. Nelson,Will Ferrell,Alison Brie,Kevin Hart,T.I."
6114,"Richard E. Grant,Anthony Hopkins,Keanu Reeves,Winona Ryder,Gary Oldman"
24803,"Stanley Tucci,Chris Messina,Meryl Streep,Linda Emond,Amy Adams"
109410,"Christopher Meloni,Chadwick Boseman,Nicole Beharie,Harrison Ford,T.R. Knight"
1213,"Philip Seymour Hoffman,Gwyneth Paltrow,Cate Blanchett,Matt Damon,Jude Law"
100042,"Kathleen Turner,Rachel Melvin,Jeff Daniels,Brady Bluhm,Jim Carrey"
9036,"Bruce Greenwood,Gerard Plunkett,Moon Bloodgood,Paul Walker,Jason Biggs"
257211,"Robert De Niro,Anne Hathaway,JoJo Kushner,Anders Holm,Rene Russo"
323675,"Tika Sumpter,Olivia Munn,Kevin Hart,Ken Jeong,Ice Cube"
9361,"Daniel Day-Lewis,Madeleine Stowe,Russell Means,Eric Schweig,Jodhi May"
1677,"Kerry Washington,Clifton Powell,Harry Lennix,Regina King,Jamie Foxx"
187,"Rosario Dawson,Mickey Rourke,Jessica Alba,Clive Owen,Devon Aoki"
7461,"Sigourney Weaver,Forest Whitaker,William Hurt,Dennis Quaid,Matthew Fox"
16538,"Rashida Jones,J.K. Simmons,Andy Samberg,Jason Segel,Paul Rudd"
9889,"Gwyneth Paltrow,Jason Alexander,Joe Viterelli,Bruce McGill,Jack Black"
820,"Tommy Lee Jones,Michael Rooker,Kevin Costner,Gary Oldman,Kevin Bacon"
11565,"Martin Lawrence,Emily Procter,Zachary Levi,Mark Moses,Nia Long"
6073,"James Gandolfini,Julia Roberts,J.K. Simmons,Gene Hackman,Brad Pitt"
16996,"Allison Miller,Tyler Steelman,Matthew Perry,Leslie Mann,Zac Efron"
193610,"Nikolaj Coster-Waldau,Cameron Diaz,Leslie Mann,Don Johnson,Kate Upton"
19912,"Shantel VanSanten,Krista Allen,Bobby Campo,Haley Webb,Nick Zano"
296098,"Sebastian Koch,Mark Rylance,Tom Hanks,Alan Alda,Amy Ryan"
8007,"Charles Malik Whitfield,Gabriel Macht,Gene Hackman,Owen Wilson,David Keith"
32823,"Elisabeth Moss,Russell Brand,Colm Meaney,Jonah Hill,Rose Byrne"
4380,"Lisa Ann Walter,Jennifer Lopez,Susan Sarandon,Stanley Tucci,Richard Gere"
11551,"Kirsten Dunst,Gregory Smith,Phil Hartman,Denis Leary,David Cross"
10336,"Michael Jai White,Nicol Williamson,John Leguizamo,Theresa Randle,Martin Sheen"
11362,"Dagmara Domińczyk,Richard Harris,Jim Caviezel,James Frain,Guy Pearce"
50348,"Matthew McConaughey,William H. Macy,Ryan Phillippe,Marisa Tomei,Josh Lucas"
48138,"January Jones,Diane Kruger,Liam Neeson,Aidan Quinn,Bruno Ganz"
1124,"Scarlett Johansson,Christian Bale,Michael Caine,Hugh Jackman,Andy Serkis"
227159,"Jennifer Aniston,Jason Sudeikis,Jason Bateman,Kevin Spacey,Charlie Day"
68179,"Sarah Jessica Parker,Brendan Fraser,Ricky Gervais,Jessica Alba,Rob Corddry"
1579,"Raoul Max Trujillo,Gerardo Taracena,Rudy Youngblood,Antonio Monroy,Iazua Larios"
708,"John Rhys-Davies,Timothy Dalton,Joe Don Baker,Jeroen Krabbé,Maryam d'Abo"
34851,"Laurence Fishburne,Topher Grace,Adrien Brody,Alice Braga,Danny Trejo"
9930,"Robert Redford,Brian Dennehy,Terence Stamp,Daryl Hannah,Debra Winger"
1586,"Charles S. Dutton,Timothy Hutton,John Turturro,Johnny Depp,Len Cariou"
2044,"Christopher Plummer,Shohreh Aghdashloo,Ebon Moss-Bachrach,Sandra Bullock,Keanu Reeves"
9913,"Peter Sarsgaard,Gena Rowlands,Kate Hudson,Joy Bryant,John Hurt"
71864,"Rosemarie DeWitt,Jennifer Garner,Ron Livingston,Joel Edgerton,CJ Adams"
10761,"Michelle Monaghan,Richmond Arquette,Patrick Dempsey,Chris Messina,Kevin McKidd"
209451,"Christopher Walken,Vincent Piazza,Freya Tingley,James Madio,Sean Whalen"
11975,"Mary Kay Place,Claire Danes,Danny DeVito,Jon Voight,Matt Damon"
4970,"John Carroll Lynch,Robert Downey Jr.,Charles S. Dutton,Penélope Cruz,Halle Berry"
11831,"Matthew McConaughey,Anthony Hopkins,Nigel Hawthorne,Djimon Hounsou,Morgan Freeman"
9096,"Rodolfo De Alexandre,Angelo Barra Moreira,Lorraine Bracco,Sean Connery,José Wilker"
440,"Reiko Aylesworth,Steven Pasquale,Sam Trammell,John Ortiz,Ariel Gade"
11011,"Christine Ebersole,Michael Maccarone,John Larroquette,Edward Herrmann,Macaulay Culkin"
