movie_id,org_lang,org_lang_name,spk_lang,spk_lang_name
78,en,English,ja,日本語
78,en,English,hu,Magyar
11780,en,English,en,English
192102,en,English,en,English
2001,en,English,en,English
2001,en,English,ru,Pусский
10383,en,English,en,English
10383,en,English,fr,Français
11516,fr,Français,en,English
11516,fr,Français,fr,Français
10025,en,English,en,English
15198,en,English,en,English
23172,en,English,en,English
17834,en,English,en,English
10016,en,English,en,English
10317,en,English,en,English
58431,en,English,en,English
9746,en,English,en,English
9746,en,English,zh,普通话
9746,en,English,bo,Tibetan
13092,en,English,en,English
59859,en,English,en,English
13495,es,Español,es,Español
254473,en,English,en,English
700,en,English,de,Deutsch
700,en,English,en,English
700,en,English,ru,Pусский
700,en,English,es,Español
4964,en,English,en,English
10024,en,English,hr,Hrvatski
10024,en,English,en,English
13490,en,English,en,English
15927,en,English,en,English
15927,en,English,hi,हिन्दी
1259,en,English,en,English
1259,en,English,fr,Français
5125,en,English,ar,العربية
5125,en,English,en,English
174,en,English,en,English
9583,en,English,en,English
9437,en,English,en,English
9437,en,English,zh,普通话
525,en,English,en,English
10188,en,English,en,English
63574,en,English,en,English
245,en,English,en,English
9825,en,English,en,English
186,en,English,en,English
9549,en,English,en,English
9549,en,English,ru,Pусский
61891,en,English,en,English
34584,en,English,en,English
2666,en,English,en,English
12783,en,English,en,English
13155,en,English,en,English
42807,en,English,en,English
28355,en,English,en,English
8080,en,English,en,English
5126,en,English,en,English
56288,en,English,en,English
303858,en,English,en,English
31582,en,English,en,English
16617,en,English,en,English
8944,en,English,fr,Français
8944,en,English,en,English
8944,en,English,he,עִבְרִית
41488,en,English,fr,Français
41488,en,English,de,Deutsch
41488,en,English,en,English
41488,en,English,it,Italiano
41488,en,English,la,Latin
14560,en,English,en,English
10330,en,English,zh,普通话
10330,en,English,en,English
6957,en,English,en,English
6957,en,English,es,Español
1934,en,English,en,English
169917,en,English,en,English
951,en,English,en,English
951,en,English,es,Español
10189,en,English,en,English
9454,en,English,en,English
2055,en,English,en,English
1551,en,English,en,English
1551,en,English,fr,Français
1551,en,English,es,Español
5902,en,English,en,English
5902,en,English,nl,Nederlands
5902,en,English,pl,Polski
5902,en,English,de,Deutsch
5902,en,English,la,Latin
11460,en,English,en,English
11460,en,English,ru,Pусский
9358,en,English,en,English
134,en,English,en,English
22894,en,English,en,English
134374,en,English,en,English
1901,en,English,en,English
1901,en,English,it,Italiano
15028,en,English,cs,Český
15028,en,English,en,English
11509,en,English,en,English
7445,en,English,en,English
7445,en,English,fr,Français
17047,en,English,en,English
62838,en,English,en,English
2057,en,English,en,English
2057,en,English,de,Deutsch
2057,en,English,ja,日本語
2057,en,English,la,Latin
2057,en,English,es,Español
70436,en,English,en,English
16784,en,English,en,English
8011,en,English,en,English
31640,en,English,en,English
2779,en,English,en,English
2779,en,English,pl,Polski
316002,en,English,en,English
36355,en,English,en,English
238615,en,English,en,English
1985,en,English,de,Deutsch
1985,en,English,en,English
1985,en,English,it,Italiano
1985,en,English,sw,Kiswahili
615,en,English,he,עִבְרִית
615,en,English,la,Latin
788,en,English,en,English
380,en,English,it,Italiano
380,en,English,en,English
13223,en,English,en,English
10523,en,English,es,Español
10523,en,English,en,English
8681,en,English,en,English
8681,en,English,fr,Français
8681,en,English,ar,العربية
8681,en,English,sq,shqip
239571,en,English,en,English
619,en,English,en,English
424,en,English,de,Deutsch
424,en,English,pl,Polski
424,en,English,he,עִבְרִית
424,en,English,en,English
50014,en,English,en,English
162903,en,English,en,English
11024,en,English,en,English
208763,ru,Pусский,en,English
208763,ru,Pусский,ru,Pусский
6466,en,English,en,English
12589,en,English,en,English
7191,en,English,ru,Pусский
7191,en,English,en,English
1497,en,English,en,English
117,en,English,en,English
6977,en,English,en,English
6977,en,English,es,Español
168530,en,English,en,English
634,en,English,en,English
392,en,English,en,English
392,en,English,fr,Français
10327,en,English,en,English
88042,en,English,en,English
41630,en,English,en,English
11969,en,English,en,English
11969,en,English,la,Latin
11969,en,English,es,Español
2085,en,English,en,English
2085,en,English,zh,普通话
794,en,English,en,English
794,en,English,it,Italiano
794,en,English,la,Latin
9286,en,English,en,English
77877,en,English,en,English
1265,en,English,en,English
866,en,English,en,English
175555,en,English,en,English
75174,en,English,en,English
11096,en,English,en,English
8699,en,English,en,English
769,en,English,it,Italiano
769,en,English,en,English
10923,en,English,en,English
11283,en,English,en,English
111,en,English,en,English
111,en,English,es,Español
11676,en,English,en,English
746,en,English,cs,Český
746,en,English,en,English
746,en,English,ja,日本語
746,en,English,zh,普通话
746,en,English,ru,Pусский
77866,en,English,en,English
9416,en,English,en,English
7345,en,English,en,English
14317,en,English,en,English
14317,en,English,it,Italiano
20694,en,English,en,English
12277,en,English,en,English
9779,en,English,en,English
9779,en,English,el,ελληνικά
9779,en,English,es,Español
2140,en,English,en,English
2140,en,English,fr,Français
2140,en,English,zh,普通话
12620,en,English,en,English
14177,en,English,en,English
198185,en,English,hi,हिन्दी
198185,en,English,en,English
227156,en,English,en,English
10735,en,English,en,English
11351,en,English,en,English
10030,en,English,en,English
10623,en,English,en,English
10623,en,English,ko,한국어/조선말
10623,en,English,ru,Pусский
590,en,English,en,English
9655,en,English,en,English
1268,en,English,en,English
11237,en,English,en,English
11237,en,English,ru,Pусский
190955,en,English,es,Español
190955,en,English,en,English
190955,en,English,it,Italiano
5123,en,English,en,English
4518,en,English,fr,Français
4518,en,English,en,English
11932,en,English,en,English
11165,en,English,en,English
11165,en,English,ja,日本語
6116,en,English,en,English
57431,en,English,en,English
21724,en,English,en,English
278,en,English,en,English
9290,en,English,en,English
11543,en,English,en,English
284536,en,English,en,English
152737,en,English,en,English
13374,en,English,en,English
8976,en,English,en,English
319888,en,English,en,English
319888,en,English,de,Deutsch
319888,en,English,no,Norsk
9469,en,English,en,English
1909,en,English,en,English
22971,en,English,en,English
34813,en,English,en,English
46261,en,English,en,English
10431,en,English,cn,广州话 / 廣州話
10431,en,English,en,English
10431,en,English,ja,日本語
10431,en,English,zh,普通话
8051,en,English,en,English
9352,en,English,en,English
9352,en,English,fr,Français
9352,en,English,it,Italiano
9352,en,English,ja,日本語
9352,en,English,de,Deutsch
10167,en,English,en,English
18147,en,English,en,English
17170,en,English,en,English
18975,en,English,en,English
18975,en,English,it,Italiano
15487,en,English,en,English
22825,en,English,en,English
11152,en,English,en,English
11152,en,English,pl,Polski
11152,en,English,ru,Pусский
1831,en,English,fr,Français
1831,en,English,en,English
43931,en,English,en,English
10591,en,English,en,English
10861,en,English,en,English
12770,en,English,en,English
276907,en,English,en,English
10074,en,English,en,English
65055,en,English,en,English
65055,en,English,pt,Português
200505,en,English,en,English
11954,en,English,en,English
11954,en,English,es,Español
60309,en,English,en,English
9787,en,English,en,English
9787,en,English,es,Español
293646,en,English,es,Español
293646,en,English,en,English
6978,en,English,cn,广州话 / 廣州話
6978,en,English,en,English
133698,fr,Français,fr,Français
133698,fr,Français,it,Italiano
133698,fr,Français,pl,Polski
59440,en,English,en,English
1770,en,English,en,English
10655,en,English,en,English
8988,en,English,en,English
15992,en,English,it,Italiano
15992,en,English,en,English
17707,en,English,en,English
17707,en,English,th,ภาษาไทย
77883,en,English,en,English
40001,en,English,en,English
64639,en,English,en,English
9903,en,English,en,English
21338,en,English,en,English
20766,en,English,en,English
24264,en,English,en,English
19803,en,English,en,English
20309,en,English,en,English
9912,en,English,en,English
9912,en,English,fr,Français
9912,en,English,ru,Pусский
9067,en,English,en,English
27360,en,English,en,English
8338,en,English,ja,日本語
8338,en,English,en,English
168705,en,English,en,English
168705,en,English,pt,Português
72113,en,English,en,English
9729,en,English,en,English
94352,en,English,en,English
22256,en,English,en,English
12404,en,English,en,English
152742,en,English,en,English
11699,en,English,es,Español
11699,en,English,en,English
48034,fr,Français,fr,Français
39845,en,English,en,English
36696,ru,Pусский,ru,Pусский
109091,en,English,en,English
38543,en,English,da,Dansk
38543,en,English,en,English
38543,en,English,hu,Magyar
38543,en,English,la,Latin
33157,en,English,en,English
33157,en,English,ru,Pусский
290864,cn,广州话 / 廣州話,cn,广州话 / 廣州話
290864,cn,广州话 / 廣州話,zh,普通话
242166,en,English,en,English
859,en,English,en,English
83770,en,English,en,English
83770,en,English,fr,Français
168,en,English,en,English
168,en,English,fi,suomi
1246,en,English,en,English
1246,en,English,es,Español
4233,en,English,en,English
174751,en,English,en,English
184098,en,English,en,English
2069,en,English,en,English
2069,en,English,fr,Français
2069,en,English,es,Español
1788,en,English,en,English
11635,en,English,en,English
177,en,English,en,English
3600,en,English,en,English
2621,en,English,en,English
2621,en,English,it,Italiano
10358,en,English,en,English
10480,en,English,es,Español
10480,en,English,en,English
10313,en,English,en,English
18828,en,English,en,English
3558,en,English,en,English
13476,en,English,en,English
10208,en,English,en,English
24961,en,English,en,English
20697,en,English,en,English
20761,en,English,en,English
20761,en,English,fr,Français
70868,en,English,en,English
43593,en,English,en,English
6478,en,English,en,English
40688,en,English,en,English
26672,en,English,en,English
45881,en,English,en,English
41283,en,English,en,English
4935,ja,日本語,ja,日本語
19908,en,English,en,English
10663,en,English,en,English
1891,en,English,en,English
9737,en,English,en,English
37137,en,English,en,English
9532,en,English,en,English
9532,en,English,fr,Français
10316,en,English,en,English
2787,en,English,en,English
12658,en,English,en,English
152601,en,English,en,English
10866,en,English,en,English
21349,en,English,en,English
19150,en,English,en,English
19150,en,English,es,Español
70435,en,English,en,English
70435,en,English,es,Español
580,en,English,en,English
9819,en,English,en,English
9819,en,English,es,Español
13579,en,English,en,English
20024,en,English,en,English
20024,en,English,fr,Français
2453,en,English,en,English
6973,en,English,en,English
22215,en,English,en,English
22215,en,English,fr,Français
22215,en,English,it,Italiano
22215,en,English,la,Latin
11632,en,English,en,English
11632,en,English,fr,Français
11632,en,English,de,Deutsch
30596,cn,广州话 / 廣州話,zh,普通话
30596,cn,广州话 / 廣州話,cn,广州话 / 廣州話
30596,cn,广州话 / 廣州話,en,English
3021,en,English,en,English
957,en,English,en,English
256917,en,English,ru,Pусский
256917,en,English,tr,Türkçe
256917,en,English,el,ελληνικά
256917,en,English,en,English
251,en,English,en,English
544,en,English,en,English
11395,en,English,en,English
14635,en,English,en,English
13680,en,English,en,English
688,en,English,en,English
11090,en,English,en,English
783,en,English,en,English
783,en,English,hi,हिन्दी
