id,budget,homepage,keywords,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,cast,director,day,month,year,inflated_budget,inflated_revenue,profitability,weighted_rating
197,72000000,,individual scotland in love with enemy legend independence,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",60.722162,1995-05-24,210000000,177.0,Every man dies. Not every man truly lives.,Braveheart,7.7,3336,Mel Gibson Catherine McCormack Sophie Marceau Patrick McGoohan Angus Macfadyen,Mel Gibson,24,5,1995,126375528,368595290,291.67,7.685
25,72000000,,sniper marine corps saudi arabia petrol golf war,Jarhead,"Jarhead is a film about a US Marine Anthony Swofford’s experience in the Gulf War. After putting up with an arduous boot camp, Swafford and his unit are sent to the Persian Gulf where they are earger to fight but are forced to stay back from the action. Meanwhile Swofford gets news of his girlfriend is cheating on him. Desperately he wants to kill someone and finally put his training to use.",32.227222999999995,2005-11-04,96889998,125.0,Welcome to the suck.,Jarhead,6.6,765,Jamie Foxx Jake Gyllenhaal Scott MacDonald Lucas Black Peter Sarsgaard,Sam Mendes,4,11,2005,98736107,132868628,134.57,6.611
35,75000000,http://www.simpsonsmovie.com/,father son relationship lake springfield the simpsons duff beer,The Simpsons Movie,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",46.875375,2007-07-25,527068851,87.0,See our family. And feel better about yours.,The Simpsons Movie,6.9,2264,Dan Castellaneta Julie Kavner Nancy Cartwright Yeardley Smith Hank Azaria,David Silverman,25,7,2007,96946094,681296889,702.76,6.897
11086,72000000,,california falsely accused prosecution anti-communism hollywood,The Majestic,"Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.",11.215702,2001-12-21,37317558,152.0,Sometimes your life comes into focus one frame at a time.,The Majestic,6.6,188,Jim Carrey Martin Landau Laurie Holden David Ogden Stiers Hal Holbrook,Frank Darabont,21,12,2001,108981001,56484789,51.83,6.637
10477,94000000,,competition running career idol racing car,Driven,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",8.468586,2001-04-27,54744738,116.0,Get ready for the race of your life.,Driven,4.5,179,Kip Pardue Robert Sean Leonard Til Schweiger Estella Warren Sylvester Stallone,Renny Harlin,27,4,2001,142280751,82863005,58.24,5.025
1997,74500000,,brother brother relationship loss of brother cambodia chase tiger,Deux frères,"Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer (Pearce) who inadvertently forces them to fight each other.",8.884317999999997,2004-04-07,62172050,109.0,"Two infant tiger cubs, separated from their parents and each other.",Two Brothers,6.9,180,Maï Anh Le Guy Pearce Oanh Nguyen Jaran 'See Tao' Petcharoen Stéphanie Lagarde,Jean-Jacques Annaud,7,4,2004,105229377,87816458,83.45,6.869
6947,60000000,,secret forest rural setting blindness courtship,The Village,"When a willful young man tries to venture beyond his sequestered Pennsylvania hamlet, his actions set off a chain of chilling incidents that will alter the community forever.",27.491891,2004-07-30,256697520,108.0,There is no turning back,The Village,6.2,1071,Bryce Dallas Howard Joaquin Phoenix Adrien Brody William Hurt Sigourney Weaver,M. Night Shyamalan,30,7,2004,84748492,362578795,427.83,6.227
3050,71000000,,talking to animals woman director,Doctor Dolittle,"A successful physician and devoted family man, John Dolittle (Eddie Murphy) seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",21.462935,1998-06-22,294456605,85.0,He doesn't just talk to the animals!,Doctor Dolittle,5.4,686,Eddie Murphy Ossie Davis Oliver Platt Peter Boyle Richard Schiff,Betty Thomas,22,6,1998,116292382,482296620,414.73,5.5
2675,72000000,,symbolism water farm faith alien,Signs,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,28.848187,2002-08-02,408247917,106.0,It’s not like they didn’t warn us.,Signs,6.4,1599,Mel Gibson Joaquin Phoenix Rory Culkin Abigail Breslin Cherry Jones,M. Night Shyamalan,2,8,2002,106844118,605817902,567.01,6.412
809,150000000,http://www.shrek2.com/,prison magic liberation honeymoon parents-in-law,Shrek 2,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",47.320801,2004-05-19,919838758,93.0,Once upon another time...,Shrek 2,6.7,2988,Mike Myers Eddie Murphy Cameron Diaz Julie Andrews Antonio Banderas,Andrew Adamson,19,5,2004,211871230,1299249128,613.23,6.701
920,120000000,http://disney.go.com/disneyvideos/animatedfilms/cars/,car race car journey village and town auto route 66,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",82.643036,2006-06-08,461983149,117.0,Ahhh... it's got that new movie smell.,Cars,6.6,3877,Owen Wilson Paul Newman Bonnie Hunt Larry the Cable Guy Tony Shalhoub,John Lasseter,8,6,2006,159767163,615081145,384.99,6.602
4806,70000000,,small town self-discovery just married reporter wedding,Runaway Bride,"Ike Graham, New York columnist, writes his text always at the last minute. This time, a drunken man in his favourite bar tells Ike about Maggie Carpenter, a woman who always flees from her grooms in the last possible moment. Ike, who does not have the best opinion about females anyway, writes an offensive column without researching the subject thoroughly.",20.230535,1999-07-30,309457509,116.0,Catch her if you can.,Runaway Bride,5.7,455,Julia Roberts Richard Gere Joan Cusack Rita Wilson Héctor Elizondo,Garry Marshall,30,7,1999,112406334,496928347,442.08,5.813
7451,70000000,http://www.sonypictures.com/movies/xxx/,sports car biological weapon cold war russian prague,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",46.217769,2002-08-09,277448382,124.0,A New Breed Of Secret Agent.,xXx,5.8,1424,Vin Diesel Asia Argento Samuel L. Jackson Danny Trejo Leila Arcieri,Rob Cohen,9,8,2002,103876226,411718443,396.35,5.835
228165,74000000,http://www.spongebobmovie.com/,ocean sea star water comedy,The SpongeBob Movie: Sponge Out of Water,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",36.952268,2015-02-05,311594032,93.0,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,5.8,719,Tom Kenny Bill Fagerbakke Rodger Bumpass Clancy Brown Carolyn Lawrence,Paul Tibbitt,5,2,2015,83312146,350804966,421.07,5.867
3595,80000000,,bounty loss of child yellow press fbi baby-snatching,Ransom,"When a rich man's son is kidnapped, he cooperates with the police at first but then tries a unique tactic against the criminals.",16.411345,1996-11-08,309492681,117.0,Someone is going to pay.,Ransom,6.4,470,Mel Gibson Gary Sinise Delroy Lindo Rene Russo Lili Taylor,Ron Howard,8,11,1996,136327430,527404274,386.87,6.438
16869,70000000,http://www.inglouriousbasterds-movie.com/,paris guerrilla cinema self sacrifice dynamite,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",72.595961,2009-08-18,319131050,153.0,Once upon a time in Nazi occupied France...,Inglourious Basterds,7.9,6430,Brad Pitt Mélanie Laurent Christoph Waltz Eli Roth Michael Fassbender,Quentin Tarantino,18,8,2009,87002905,396647550,455.9,7.891
879,70000000,,flying swordplay sword fantasy peter pan,Hook,"The boy who wasn't supposed to grow up—Peter Pan—did just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. But a trip to see Granny Wendy in London, where the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland, could lead to a chance at redemption, in this family-oriented fantasy from director Steven Spielberg.",33.648404,1991-12-11,300854823,144.0,What if Peter Pan grew up?,Hook,6.6,1532,Robin Williams Dustin Hoffman Julia Roberts Bob Hoskins Maggie Smith,Steven Spielberg,11,12,1991,138285748,594341921,429.79,6.606
1573,70000000,,ambush helicopter journalist based on novel airport,Die Hard 2,"John McClane is an off-duty cop gripped with a feeling of déjà vu when on a snowy Christmas Eve in the nation's capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane's smart-mouthed heroics.",57.69846999999999,1990-07-02,240031094,124.0,Die Harder,Die Hard 2,6.6,1896,Bruce Willis Bonnie Bedelia William Atherton Reginald VelJohnson Franco Nero,Renny Harlin,2,7,1990,143817178,493151353,342.9,6.605
9257,80000000,http://www.sonypictures.com/homevideo/swat/,liberation transport of prisoners special unit weapon los angeles,S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",34.052253,2003-08-08,116643346,117.0,You're either S.W.A.T. or you're not.,S.W.A.T.,5.8,770,Samuel L. Jackson Colin Farrell Michelle Rodriguez LL Cool J Josh Charles,Clark Johnson,8,8,2003,116387929,169698468,145.8,5.863
1903,68000000,,amnesia ex-girlfriend virtual reality,Vanilla Sky,"David Aames (Tom Cruise) has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia (Penelope Cruz), his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",27.299301,2001-12-10,203388341,136.0,"Forget everything you know, and open your eyes.",Vanilla Sky,6.5,1078,Tom Cruise Penélope Cruz Cameron Diaz Kurt Russell Jason Lee,Cameron Crowe,10,12,2001,102926501,307853681,299.1,6.513
9697,75000000,,fortune teller religion and supernatural supernatural powers mythical creature hell,Lady in the Water,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",20.219385,2006-07-21,42285169,110.0,Time is running out for a happy ending.,Lady in the Water,5.3,409,Paul Giamatti Jeffrey Wright Bob Balaban Sarita Choudhury Cindy Cheung,M. Night Shyamalan,21,7,2006,99854477,56298179,56.38,5.471
